"";"time1RND";"time1R";"time1ACS";"time1KAST";"time1KD";"time1ADR";"time1KPR";"time1APR";"time1FKPR";"time1FDPR";"time1K";"time1D";"time1A";"time1FK";"time1FD";"time2RND";"time2R";"time2ACS";"time2KAST";"time2KD";"time2ADR";"time2KPR";"time2APR";"time2FKPR";"time2FDPR";"time2K";"time2D";"time2A";"time2FK";"time2FD";"ganhador"
"452";131,102;1,03;204,194;72,2;1,026;135,298;0,712;0,304;0,104;0,096;98,662;93,422;35,988;18,574;16,036;161,54;0,812;176,586;65,4;0,786;117,246;0,602;0,258;0,078;0,122;99,66;127,204;38,966;13,712;21,752;1
"453";165,552;1,056;205,856;75;1,06;133,658;0,726;0,346;0,104;0,092;118,398;113,414;56,048;16,584;15,568;164,514;1,036;200,906;72;1,082;133,486;0,708;0,282;0,104;0,094;122,3;111,056;43,814;20,142;16,644;0
"454";180,074;0,956;193,282;71;0,936;127,71;0,674;0,304;0,1;0,102;125,738;131,624;48,416;20,526;19,476;128,236;0,888;187,278;68,2;0,834;124,462;0,644;0,296;0,09;0,11;87,468;98,548;38,48;12,216;13,884;1
"455";166,846;0,864;183,006;64,6;0,85;124,448;0,636;0,248;0,086;0,108;110,548;125,744;35,57;17,716;20,986;99,806;0,85;186,77;68;0,858;126,456;0,664;0,256;0,11;0,116;70,324;77,864;23,524;12,758;11,8;1
"456";181,598;1,018;206,458;71,6;1,02;133,644;0,716;0,296;0,098;0,102;131,224;125,774;49,348;19,462;17,952;131,924;1,012;208,476;73;1,022;137,134;0,728;0,33;0,1;0,098;100,498;93,65;40,388;15,16;12,812;0
"457";92,636;1,048;202,82;75,6;1,054;132,552;0,712;0,33;0,106;0,09;66,872;62,346;27,31;11,09;9,346;136,16;1,12;205,112;75,8;1,122;133,896;0,728;0,338;0,1;0,094;99,804;89,814;38,852;15,618;13,418;0
"458";179,638;0,934;191,046;68,6;0,908;124,402;0,658;0,31;0,096;0,104;120,314;129,1;47,924;17,786;19,264;215,584;1,078;204,948;75;1,11;136,906;0,716;0,318;0,106;0,092;158,6;144,976;63,636;24,35;21,814;0
"459";119,342;1,046;199,54;72,8;1,06;129,028;0,7;0,34;0,1;0,102;83;80,63;36,428;12,4;12,714;119,024;0,89;187,918;65,8;0,828;122,962;0,634;0,25;0,106;0,096;74,868;89,862;30,142;11,676;11,118;1
"460";184,612;1,002;201,104;72;0,994;131,212;0,704;0,31;0,11;0,092;127,712;128,59;53,602;19,076;16,834;774,764;1,008;207,696;69,8;1,124;133,706;0,73;0,28;0,094;0,082;571,446;506,75;231,688;77,082;66,218;0
"461";741,04;1,008;205,784;70,8;1,034;134,66;0,716;0,246;0,1;0,094;554,906;514,418;182,612;91,934;74,852;1878,038;1,032;210,708;71;1,132;134,928;0,74;0,288;0,102;0,088;1339,816;1188,5;614,836;151,01;111,196;0
"462";962,844;0,956;199,106;67;1,004;130,258;0,694;0,284;0,088;0,09;656,842;649,55;310,09;76,58;76,694;395,124;1,038;215,03;70,4;1,084;139,308;0,752;0,254;0,118;0,104;301,348;279,876;99,292;52,828;45,712;1
"463";1684,804;1,092;219,912;73,2;1,154;141,106;0,768;0,278;0,114;0,092;1355,096;1146,986;456,502;220,204;162,982;827,796;1,008;222,236;69,8;1,076;142,664;0,774;0,268;0,126;0,116;651,054;588,52;175,976;113,916;98,49;1
"464";1383,294;1,084;222,22;72,8;1,156;143,456;0,776;0,252;0,112;0,094;1082,216;928,964;355,814;153,772;127,908;963,328;0,998;205,068;68,8;1,058;131,302;0,726;0,258;0,104;0,102;718,998;659,902;237,426;115,252;102,108;1
"465";1324,674;1,098;222,42;73,4;1,15;143,65;0,784;0,298;0,108;0,09;1071,138;908,834;360,91;166,026;129,866;1153,24;0,978;200,116;69,8;0,976;128,36;0,696;0,278;0,1;0,11;851,244;822,158;294,562;140,354;128,43;1
"466";534,306;0,928;192,13;68,8;0,916;126,486;0,662;0,28;0,096;0,108;380,816;394,17;127,282;71,238;72,464;1319,848;1,028;203,976;70,6;1,066;129,598;0,726;0,27;0,106;0,102;972,488;884,256;353,094;142,382;126,372;0
"467";1038,5;1,094;222,008;72,4;1,176;142,922;0,782;0,258;0,122;0,11;842,992;698,544;238,08;146,482;124,236;679,032;1,084;213,432;73,6;1,116;137,222;0,762;0,25;0,12;0,096;517,106;463,988;160,046;84,94;68,454;1
"468";894,858;1,046;217,112;70,2;1,126;139,676;0,77;0,244;0,104;0,1;711,05;614,638;206,074;110,674;94,258;575,54;0,99;202,434;70,4;0,994;132,016;0,706;0,27;0,1;0,112;407,856;401,426;167,242;52,802;55,682;0
"469";1005,356;0,946;217,114;64,2;1,108;135,002;0,76;0,274;0,116;0,104;767,652;687,028;284,63;127,09;98,536;1323,588;1,022;215,944;71,2;1,04;138,472;0,746;0,282;0,12;0,114;1004,234;923,55;442,806;146,278;129,686;1
"470";965,39;0,978;212,062;68,4;1,036;137,086;0,736;0,298;0,102;0,098;730,892;680,018;283,174;101,562;91,242;973,388;1,02;216,608;69,6;1,078;139,52;0,746;0,294;0,116;0,1;707,474;658,784;295,694;99,098;82,752;0
"471";505,296;1,024;211,816;70,4;1,084;137,56;0,744;0,246;0,114;0,102;400,418;343,644;117,584;67,868;52,702;643,914;0,992;202,212;69,6;1,04;131,94;0,71;0,248;0,088;0,088;462,472;437,176;159,83;56,908;53,908;0
"472";1618,618;1;210,714;68,4;1,124;132,926;0,74;0,25;0,112;0,092;1222,992;1066,806;361,878;205,348;165,03;1376,78;1,014;216,994;69,4;1,114;140,27;0,756;0,244;0,11;0,092;1142,7;952,24;291,084;208,438;157,252;0
"473";587,758;1,03;210,428;70;1,118;135,274;0,744;0,254;0,096;0,084;473,124;390,204;131,574;76,452;54,674;787,568;1,016;215,506;68,8;1,064;140,334;0,748;0,26;0,11;0,108;609,652;554,866;208,864;94,044;87,256;1
"474";430,12;0,978;205,006;68,8;0,996;132,806;0,718;0,246;0,098;0,108;310,242;310,688;101,502;43,036;46,376;1030,068;1,032;209,522;70,2;1,064;134,142;0,732;0,268;0,106;0,088;763,622;706,568;275,986;109,854;91,628;0
"475";2003,812;1,108;213,38;74;1,142;137,916;0,754;0,286;0,102;0,088;1557,328;1336,638;520,81;240,52;193,496;3041,53;1,092;217,908;73,6;1,122;139,466;0,76;0,292;0,114;0,096;2351,186;2069,158;845,18;382,726;310,524;1
"476";979,098;1,122;235,162;72;1,232;151,72;0,838;0,26;0,124;0,098;817,276;658,71;253,644;124,044;92,238;787,024;1,114;222,966;73,6;1,152;142,67;0,772;0,292;0,124;0,102;620,134;521,678;216,526;101,782;80,138;1
"477";1188,422;0,94;198,762;67,4;0,97;128,578;0,704;0,238;0,116;0,114;959,884;866,218;181,464;201,988;161,442;541,432;1,034;216,11;70,2;1,06;138,816;0,754;0,282;0,114;0,1;425,632;400,52;144,948;78,478;66,602;0
"478";505,296;1,024;211,816;70,4;1,084;137,56;0,744;0,246;0,114;0,102;400,418;343,644;117,584;67,868;52,702;1383,294;1,084;222,22;72,8;1,156;143,456;0,776;0,252;0,112;0,094;1082,216;928,964;355,814;153,772;127,908;0
"479";1578,018;1,076;219,574;72;1,11;142,116;0,772;0,26;0,116;0,106;1254,444;1105,234;379,732;210,694;177,514;2056,79;1,08;212,19;73,6;1,104;137,316;0,744;0,3;0,108;0,092;1525,044;1363,364;636,76;213,104;170,5;0
"480";1038,5;1,094;222,008;72,4;1,176;142,922;0,782;0,258;0,122;0,11;842,992;698,544;238,08;146,482;124,236;962,844;0,956;199,106;67;1,004;130,258;0,694;0,284;0,088;0,09;656,842;649,55;310,09;76,58;76,694;1
"481";973,388;1,02;216,608;69,6;1,078;139,52;0,746;0,294;0,116;0,1;707,474;658,784;295,694;99,098;82,752;2160,296;1,026;212,298;69,2;1,1;135,486;0,738;0,264;0,122;0,1;1668,698;1470,518;574,056;307,582;233,156;0
"482";813,972;0,988;207,074;69,6;1,068;132,588;0,73;0,244;0,114;0,096;633,828;547,252;170,228;107,19;79,128;963,328;0,998;205,068;68,8;1,058;131,302;0,726;0,258;0,104;0,102;718,998;659,902;237,426;115,252;102,108;1
"483";1082,434;1,016;212,968;69,6;1,104;135,462;0,752;0,246;0,114;0,096;921,188;756,328;213,872;199,406;148,92;1684,804;1,092;219,912;73,2;1,154;141,106;0,768;0,278;0,114;0,092;1355,096;1146,986;456,502;220,204;162,982;0
"484";497,562;0,99;204,196;70,2;1,02;133,544;0,72;0,252;0,108;0,104;366,318;343,846;120,928;54,976;48,232;395,124;1,038;215,03;70,4;1,084;139,308;0,752;0,254;0,118;0,104;301,348;279,876;99,292;52,828;45,712;1
"485";1376,78;1,014;216,994;69,4;1,114;140,27;0,756;0,244;0,11;0,092;1142,7;952,24;291,084;208,438;157,252;1378,802;1,01;210,14;69,4;1,086;133,108;0,738;0,288;0,098;0,092;1007,054;923,964;379,54;141,384;121,102;1
"486";1007,34;0,998;205,12;70,6;1,026;132,4;0,72;0,248;0,1;0,096;724,48;697,112;254,326;98,346;91,01;1356,654;0,992;201,982;70;1,012;130,6;0,696;0,286;0,1;0,092;968,308;940,342;343,948;150,562;136,998;1
"487";1005,356;0,946;217,114;64,2;1,108;135,002;0,76;0,274;0,116;0,104;767,652;687,028;284,63;127,09;98,536;431,444;1,01;217,128;70,6;1,04;140,634;0,76;0,238;0,12;0,114;330,798;308,082;99,058;49,82;43,234;1
"488";979,098;1,122;235,162;72;1,232;151,72;0,838;0,26;0,124;0,098;817,276;658,71;253,644;124,044;92,238;303,454;1,126;226,416;72,4;1,202;146,744;0,8;0,284;0,106;0,096;232,818;204,726;79,398;28,348;24,946;1
"489";407,25;1,06;209,978;73,6;1,094;136,5;0,74;0,328;0,09;0,08;300,152;275,208;137,706;32,966;27,502;787,024;1,114;222,966;73,6;1,152;142,67;0,772;0,292;0,124;0,102;620,134;521,678;216,526;101,782;80,138;0
"490";869,134;1,048;210,2;72,4;1,068;133,648;0,724;0,316;0,11;0,092;596,108;575,714;327,138;69,982;64,922;733,092;1,01;211,63;68,8;1,086;137,034;0,748;0,218;0,116;0,102;545,692;503,1;148,336;82,326;73,616;0
"491";787,568;1,016;215,506;68,8;1,064;140,334;0,748;0,26;0,11;0,108;609,652;554,866;208,864;94,044;87,256;1319,848;1,028;203,976;70,6;1,066;129,598;0,726;0,27;0,106;0,102;972,488;884,256;353,094;142,382;126,372;0
"492";1736,466;1,09;226,072;72,2;1,16;143,614;0,792;0,25;0,122;0,11;1404,004;1174,602;384,642;257,798;197,474;810,266;1,058;218,922;71;1,138;141,404;0,77;0,246;0,132;0,104;616,404;552,546;207,958;104,29;81,036;0
"493";575,54;0,99;202,434;70,4;0,994;132,016;0,706;0,27;0,1;0,112;407,856;401,426;167,242;52,802;55,682;1241,402;1,012;209,052;71,2;1,044;134,592;0,732;0,264;0,108;0,102;949,714;870,312;302,604;147,786;124,794;0
"494";1323,588;1,022;215,944;71,2;1,04;138,472;0,746;0,282;0,12;0,114;1004,234;923,55;442,806;146,278;129,686;1262,428;0,992;207,876;68,8;1,108;132,682;0,73;0,278;0,094;0,086;942,722;794,604;307,33;122,916;96,042;0
"495";436,386;0,91;197,712;67,8;0,934;129,21;0,688;0,254;0,098;0,106;322,036;316,624;100,116;49,372;50,556;679,032;1,084;213,432;73,6;1,116;137,222;0,762;0,25;0,12;0,096;517,106;463,988;160,046;84,94;68,454;1
"496";878,508;1,108;223,73;72,6;1,158;144,844;0,778;0,26;0,122;0,104;693,8;588,116;220,496;113;90,508;263,832;0,926;197,618;66,8;0,928;128,082;0,68;0,294;0,1;0,116;181,408;198,268;77,008;27,994;30,104;1
"497";827,952;0,996;199,068;70,8;0,98;128,88;0,686;0,28;0,096;0,094;609,576;583,494;208,792;109,416;94,474;827,796;1,008;222,236;69,8;1,076;142,664;0,774;0,268;0,126;0,116;651,054;588,52;175,976;113,916;98,49;0
"498";833,556;1,06;211,526;71,8;1,11;138,42;0,746;0,298;0,094;0,09;583,934;566,366;266,82;72,72;69,742;1190,492;1,034;217,568;71;1,106;137,924;0,768;0,24;0,124;0,106;930,756;823,906;249,936;164,004;129,428;1
"499";297,402;0,87;187,702;64,8;0,874;123,476;0,652;0,254;0,098;0,108;198,2;226,948;66,136;35,252;37,558;1642,548;1,014;216,496;70,2;1,056;139,594;0,75;0,27;0,116;0,112;1246,562;1141,372;476,584;190,49;180,604;0
"500";1618,618;1;210,714;68,4;1,124;132,926;0,74;0,25;0,112;0,092;1222,992;1066,806;361,878;205,348;165,03;741,744;1,018;201,218;71,8;1,05;131,684;0,712;0,238;0,1;0,092;527,602;497,08;167,732;69,966;61,364;1
"501";900,702;1,022;222,276;69,2;1,092;141,39;0,774;0,268;0,122;0,108;697,418;626,506;238,342;99,558;86,818;643,914;0,992;202,212;69,6;1,04;131,94;0,71;0,248;0,088;0,088;462,472;437,176;159,83;56,908;53,908;1
"502";1489,684;1,158;226,054;74,8;1,222;147,304;0,79;0,31;0,104;0,082;1092,322;932,724;523,076;121,77;96,32;286,644;0,982;214,446;69,8;1,006;140,094;0,744;0,266;0,106;0,114;209,798;211,556;81,792;32,648;37,126;1
"503";1208,092;1,008;215,126;69,6;1,03;137,59;0,742;0,242;0,126;0,114;951,546;861,232;257,734;189,53;155,798;394,88;1,036;209,368;70,8;1,078;134,592;0,74;0,264;0,104;0,11;299,11;269,962;101,566;42,212;42,722;0
"504";1176,796;0,992;205,938;69;1,048;132,538;0,724;0,264;0,096;0,088;850,34;795,238;302,318;111,948;93,51;921,834;1,09;217,708;72;1,152;141,852;0,764;0,308;0,106;0,084;702,692;605,45;300,818;92,978;73,43;0
"505";965,39;0,978;212,062;68,4;1,036;137,086;0,736;0,298;0,102;0,098;730,892;680,018;283,174;101,562;91,242;534,306;0,928;192,13;68,8;0,916;126,486;0,662;0,28;0,096;0,108;380,816;394,17;127,282;71,238;72,464;1
"506";442,836;0,972;197,294;70;0,964;129,042;0,692;0,272;0,098;0,108;310,658;314,546;120,772;43,038;41,95;522,424;0,978;201,942;70,2;0,974;132,14;0,702;0,272;0,102;0,102;370,11;375,598;130,956;58,406;56,082;1
"507";1509,96;1,07;212,98;72,6;1,126;138,484;0,754;0,256;0,108;0,098;1161,316;1006,022;370,45;181,67;157,174;1135,97;1,046;224,424;70,4;1,152;143,992;0,792;0,222;0,124;0,1;937,248;781,192;212,026;166,284;117,518;1
"508";648,808;1,026;216,298;71,2;1,054;138,2;0,756;0,216;0,138;0,12;515,012;464,07;114,062;107,872;85,756;380,842;1,024;212,488;72;1,042;138,098;0,74;0,258;0,12;0,112;280,454;272,946;91,834;48,588;45,406;0
"509";918,14;1,016;214,13;70,2;1,12;138,134;0,754;0,28;0,104;0,094;678,56;585,028;261,116;69,114;59,12;1357,194;1,004;210,084;70,6;1,064;135,796;0,732;0,312;0,092;0,094;956,526;911,852;428,71;106,8;100,81;0
"510";76,05;0,946;201,454;70;0,924;132,942;0,688;0,324;0,094;0,094;54,022;55,25;23,484;6,856;6,58;158,066;1,058;214,758;73,4;1,07;140,866;0,746;0,338;0,098;0,1;120,204;112,302;52,39;16,704;15,692;0
"511";191,088;0,956;198,718;71;0,932;130,356;0,684;0,338;0,104;0,104;133,072;141,11;58,27;19,606;19,43;546,262;0,996;201,274;70,2;1,03;131,518;0,704;0,3;0,092;0,092;378,618;352,972;191,272;41,272;38,504;0
"512";173,022;0,942;215,24;66,4;0,992;137,79;0,746;0,228;0,124;0,13;132,452;131,824;36,314;25,764;23,75;195,014;0,952;207,604;69;0,956;135,236;0,712;0,306;0,104;0,102;144,902;144,362;58,922;21,872;20,46;0
"513";265,882;1,048;211,634;71,6;1,044;136,842;0,728;0,31;0,098;0,094;194,492;186,67;81,438;27,364;26,404;1041,768;1,09;221,738;73,2;1,16;140,132;0,776;0,28;0,116;0,096;818,756;695,39;290,058;123,08;94,662;0
"514";2179,666;1,056;222,42;70,2;1,086;142,536;0,78;0,232;0,14;0,126;1755,266;1570,52;463,058;344,918;294,416;2003,812;1,108;213,38;74;1,142;137,916;0,754;0,286;0,102;0,088;1557,328;1336,638;520,81;240,52;193,496;1
"515";541,432;1,034;216,11;70,2;1,06;138,816;0,754;0,282;0,114;0,1;425,632;400,52;144,948;78,478;66,602;679,032;1,084;213,432;73,6;1,116;137,222;0,762;0,25;0,12;0,096;517,106;463,988;160,046;84,94;68,454;1
"516";979,098;1,122;235,162;72;1,232;151,72;0,838;0,26;0,124;0,098;817,276;658,71;253,644;124,044;92,238;351,854;0,896;187,454;68,2;0,89;121,142;0,654;0,258;0,106;0,128;245,116;263,636;68,568;48,324;48,75;1
"517";1323,588;1,022;215,944;71,2;1,04;138,472;0,746;0,282;0,12;0,114;1004,234;923,55;442,806;146,278;129,686;963,328;0,998;205,068;68,8;1,058;131,302;0,726;0,258;0,104;0,102;718,998;659,902;237,426;115,252;102,108;1
"518";388,626;1,062;215,372;72,6;1,096;140,806;0,752;0,32;0,106;0,092;287,736;263,51;130,926;33,076;27,22;564,852;1,088;221,004;72;1,17;142,508;0,782;0,228;0,116;0,098;437,45;389,986;128,506;70,34;60,12;1
"519";1407,918;0,89;212,16;59,6;1,054;137,978;0,74;0,254;0,118;0,108;1124,346;995,752;319,456;198,156;165,794;1007,34;0,998;205,12;70,6;1,026;132,4;0,72;0,248;0,1;0,096;724,48;697,112;254,326;98,346;91,01;1
"520";1188,422;0,94;198,762;67,4;0,97;128,578;0,704;0,238;0,116;0,114;959,884;866,218;181,464;201,988;161,442;395,124;1,038;215,03;70,4;1,084;139,308;0,752;0,254;0,118;0,104;301,348;279,876;99,292;52,828;45,712;0
"521";505,296;1,024;211,816;70,4;1,084;137,56;0,744;0,246;0,114;0,102;400,418;343,644;117,584;67,868;52,702;900,702;1,022;222,276;69,2;1,092;141,39;0,774;0,268;0,122;0,108;697,418;626,506;238,342;99,558;86,818;1
"522";1736,466;1,09;226,072;72,2;1,16;143,614;0,792;0,25;0,122;0,11;1404,004;1174,602;384,642;257,798;197,474;1642,548;1,014;216,496;70,2;1,056;139,594;0,75;0,27;0,116;0,112;1246,562;1141,372;476,584;190,49;180,604;1
"523";1878,038;1,032;210,708;71;1,132;134,928;0,74;0,288;0,102;0,088;1339,816;1188,5;614,836;151,01;111,196;795,846;1,1;236,356;69,4;1,224;150,938;0,832;0,222;0,156;0,122;711,876;538,328;144,472;153,418;107,216;1
"524";813,972;0,988;207,074;69,6;1,068;132,588;0,73;0,244;0,114;0,096;633,828;547,252;170,228;107,19;79,128;1383,294;1,084;222,22;72,8;1,156;143,456;0,776;0,252;0,112;0,094;1082,216;928,964;355,814;153,772;127,908;1
"525";436,386;0,91;197,712;67,8;0,934;129,21;0,688;0,254;0,098;0,106;322,036;316,624;100,116;49,372;50,556;1038,5;1,094;222,008;72,4;1,176;142,922;0,782;0,258;0,122;0,11;842,992;698,544;238,08;146,482;124,236;0
"526";979,098;1,122;235,162;72;1,232;151,72;0,838;0,26;0,124;0,098;817,276;658,71;253,644;124,044;92,238;1119,052;1,01;208,836;69,8;1,082;134,93;0,732;0,28;0,104;0,1;840,472;759,91;247,728;119,864;101,844;1
"527";894,858;1,046;217,112;70,2;1,126;139,676;0,77;0,244;0,104;0,1;711,05;614,638;206,074;110,674;94,258;1358,63;1,092;202,662;74,2;1,114;132,686;0,714;0,294;0,088;0,076;943,582;843,878;452,29;112,914;91,774;0
"528";307,244;1,002;204,86;71,8;1,028;133,668;0,72;0,288;0,084;0,094;225,578;213,954;80,188;28,628;29,398;430,12;0,978;205,006;68,8;0,996;132,806;0,718;0,246;0,098;0,108;310,242;310,688;101,502;43,036;46,376;1
"529";297,402;0,87;187,702;64,8;0,874;123,476;0,652;0,254;0,098;0,108;198,2;226,948;66,136;35,252;37,558;2056,79;1,08;212,19;73,6;1,104;137,316;0,744;0,3;0,108;0,092;1525,044;1363,364;636,76;213,104;170,5;0
"530";442,836;0,972;197,294;70;0,964;129,042;0,692;0,272;0,098;0,108;310,658;314,546;120,772;43,038;41,95;869,134;1,048;210,2;72,4;1,068;133,648;0,724;0,316;0,11;0,092;596,108;575,714;327,138;69,982;64,922;1
"531";1005,356;0,946;217,114;64,2;1,108;135,002;0,76;0,274;0,116;0,104;767,652;687,028;284,63;127,09;98,536;643,914;0,992;202,212;69,6;1,04;131,94;0,71;0,248;0,088;0,088;462,472;437,176;159,83;56,908;53,908;1
"532";962,844;0,956;199,106;67;1,004;130,258;0,694;0,284;0,088;0,09;656,842;649,55;310,09;76,58;76,694;497,562;0,99;204,196;70,2;1,02;133,544;0,72;0,252;0,108;0,104;366,318;343,846;120,928;54,976;48,232;0
"533";263,832;0,926;197,618;66,8;0,928;128,082;0,68;0,294;0,1;0,116;181,408;198,268;77,008;27,994;30,104;1489,684;1,158;226,054;74,8;1,222;147,304;0,79;0,31;0,104;0,082;1092,322;932,724;523,076;121,77;96,32;0
"534";1176,796;0,992;205,938;69;1,048;132,538;0,724;0,264;0,096;0,088;850,34;795,238;302,318;111,948;93,51;1356,654;0,992;201,982;70;1,012;130,6;0,696;0,286;0,1;0,092;968,308;940,342;343,948;150,562;136,998;1
"535";1262,428;0,992;207,876;68,8;1,108;132,682;0,73;0,278;0,094;0,086;942,722;794,604;307,33;122,916;96,042;431,444;1,01;217,128;70,6;1,04;140,634;0,76;0,238;0,12;0,114;330,798;308,082;99,058;49,82;43,234;1
"536";1573,632;1,052;214,134;71,8;1,07;137,064;0,738;0,28;0,116;0,104;1183,844;1086,854;443,634;205,298;169,016;741,04;1,008;205,784;70,8;1,034;134,66;0,716;0,246;0,1;0,094;554,906;514,418;182,612;91,934;74,852;1
"537";998,86;1,02;202,086;71,6;1,05;132,036;0,712;0,284;0,094;0,086;800,784;677,146;244,008;133,26;103,65;925,284;1,06;226,614;70,8;1,146;142,632;0,796;0,256;0,122;0,11;737,95;643,412;226,21;119,448;105,106;0
"538";522,424;0,978;201,942;70,2;0,974;132,14;0,702;0,272;0,102;0,102;370,11;375,598;130,956;58,406;56,082;878,508;1,108;223,73;72,6;1,158;144,844;0,778;0,26;0,122;0,104;693,8;588,116;220,496;113;90,508;0
"539";921,834;1,09;217,708;72;1,152;141,852;0,764;0,308;0,106;0,084;702,692;605,45;300,818;92,978;73,43;810,266;1,058;218,922;71;1,138;141,404;0,77;0,246;0,132;0,104;616,404;552,546;207,958;104,29;81,036;1
"540";286,644;0,982;214,446;69,8;1,006;140,094;0,744;0,266;0,106;0,114;209,798;211,556;81,792;32,648;37,126;733,092;1,01;211,63;68,8;1,086;137,034;0,748;0,218;0,116;0,102;545,692;503,1;148,336;82,326;73,616;0
"541";892,82;1,042;224,996;70,6;1,09;145,256;0,774;0,246;0,126;0,12;699,038;636,83;212,112;112,128;105,864;1030,068;1,032;209,522;70,2;1,064;134,142;0,732;0,268;0,106;0,088;763,622;706,568;275,986;109,854;91,628;1
"542";749,462;1,026;216,55;72;1,068;140,404;0,754;0,252;0,11;0,102;570,754;533,722;165,934;93,298;82,038;110,668;0,904;190,774;67,8;0,84;125,092;0,636;0,306;0,102;0,11;71,392;85,268;35,31;11,914;11,718;1
"543";645,064;1,024;215,62;71,4;1,066;138,49;0,748;0,276;0,114;0,102;482,64;443,338;189,962;69,51;64,52;903,684;1,002;210,798;70;1,036;136,4;0,728;0,28;0,104;0,096;654,714;619,136;284,964;80,424;72,602;0
"544";239,084;0,968;199,13;69,6;0,976;128,186;0,696;0,3;0,096;0,098;176,164;170,222;57,812;28,202;26,388;1551,222;1,014;216,118;69,8;1,106;137,818;0,754;0,28;0,118;0,104;1192,202;1075,652;425,22;205,064;166,932;0
"545";275,378;0,91;198,858;69,8;0,914;132,768;0,7;0,3;0,082;0,092;195,234;206,724;80,872;23,92;27,632;1336,248;1,074;216,968;73;1,124;139,75;0,752;0,286;0,104;0,09;999,322;875,248;410,546;131,486;109,782;0
"546";76,05;0,946;201,454;70;0,924;132,942;0,688;0,324;0,094;0,094;54,022;55,25;23,484;6,856;6,58;703,022;1,012;208,652;71;1,042;135,456;0,728;0,268;0,114;0,106;513,138;492,592;191,056;82,176;78,502;0
"547";1992,972;1,068;220,282;71;1,126;141,63;0,774;0,238;0,112;0,098;1534,862;1344,19;525,39;215,394;172,708;232,144;0,926;207,384;64,6;1,008;130,606;0,726;0,292;0,106;0,096;171,772;166,374;65,744;24,42;23,112;1
"548";201,758;1,01;211,178;71,2;1,036;137,74;0,738;0,272;0,096;0,102;148,754;146,584;53,692;20,648;22,508;144,45;0,87;213,74;61,2;0,98;137,728;0,736;0,252;0,122;0,126;108,618;111,02;32,618;21,304;20,232;1
"549";1219,684;1,036;210,274;71,8;1,06;136,644;0,732;0,288;0,094;0,094;888,446;837,318;325,418;111,496;107,404;221,996;0,978;199,928;68,6;0,956;130,572;0,688;0,296;0,098;0,098;154,136;161,674;75,246;21,572;23,264;1
"550";2269,534;1,09;214,928;72,8;1,154;137,936;0,762;0,248;0,112;0,092;1743,266;1492,458;554,722;270,17;210,694;3041,53;1,092;217,908;73,6;1,122;139,466;0,76;0,292;0,114;0,096;2351,186;2069,158;845,18;382,726;310,524;0
"551";2269,534;1,09;214,928;72,8;1,154;137,936;0,762;0,248;0,112;0,092;1743,266;1492,458;554,722;270,17;210,694;955,5;1,026;205,628;72;1,036;132,898;0,708;0,296;0,102;0,096;725,08;650,154;251,826;116,552;97,918;1
"552";1310,376;1,072;216,216;71,4;1,184;133,892;0,76;0,292;0,11;0,078;1091,41;830,5;292,288;183,078;99,86;3041,53;1,092;217,908;73,6;1,122;139,466;0,76;0,292;0,114;0,096;2351,186;2069,158;845,18;382,726;310,524;0
"553";1007,34;0,998;205,12;70,6;1,026;132,4;0,72;0,248;0,1;0,096;724,48;697,112;254,326;98,346;91,01;1642,548;1,014;216,496;70,2;1,056;139,594;0,75;0,27;0,116;0,112;1246,562;1141,372;476,584;190,49;180,604;0
"554";297,402;0,87;187,702;64,8;0,874;123,476;0,652;0,254;0,098;0,108;198,2;226,948;66,136;35,252;37,558;810,266;1,058;218,922;71;1,138;141,404;0,77;0,246;0,132;0,104;616,404;552,546;207,958;104,29;81,036;0
"555";921,834;1,09;217,708;72;1,152;141,852;0,764;0,308;0,106;0,084;702,692;605,45;300,818;92,978;73,43;2056,79;1,08;212,19;73,6;1,104;137,316;0,744;0,3;0,108;0,092;1525,044;1363,364;636,76;213,104;170,5;0
"556";1578,018;1,076;219,574;72;1,11;142,116;0,772;0,26;0,116;0,106;1254,444;1105,234;379,732;210,694;177,514;1176,796;0,992;205,938;69;1,048;132,538;0,724;0,264;0,096;0,088;850,34;795,238;302,318;111,948;93,51;0
"557";1736,466;1,09;226,072;72,2;1,16;143,614;0,792;0,25;0,122;0,11;1404,004;1174,602;384,642;257,798;197,474;1356,654;0,992;201,982;70;1,012;130,6;0,696;0,286;0,1;0,092;968,308;940,342;343,948;150,562;136,998;1
"558";1241,482;1,06;211,926;73,2;1,122;134,11;0,748;0,252;0,106;0,092;968,85;835,138;276,904;148,924;120,694;447,528;1,054;211,138;71,2;1,074;135,284;0,74;0,282;0,114;0,106;340,662;316,21;115,26;61,29;55,464;1
"559";825,582;1,04;228,318;71,4;1,11;144,872;0,802;0,23;0,138;0,116;674,24;595,138;185,2;115,204;88,008;468,136;0,982;214,776;70,8;1;136,334;0,738;0,264;0,124;0,122;372,418;354,496;118,606;69,438;66,744;1
"560";2019,206;1,078;214,946;72,2;1,1;139,276;0,752;0,274;0,116;0,104;1525,61;1372,24;574,212;240,8;210,856;955,5;1,026;205,628;72;1,036;132,898;0,708;0,296;0,102;0,096;725,08;650,154;251,826;116,552;97,918;0
"561";1677,07;1,04;213,426;71,6;1,07;138,424;0,752;0,258;0,11;0,098;1237,428;1175,85;449,556;177,286;158,48;3041,53;1,092;217,908;73,6;1,122;139,466;0,76;0,292;0,114;0,096;2351,186;2069,158;845,18;382,726;310,524;0
